w_viirs,w_modis,w_landsat,p_85,r_85,f1_85,p_60,r_60,f1_60,p_40,r_40,f1_40
0.5,0.05,0.3,0.9981918620497104,0.3204362708276427,0.48513583150657713,0.9926887490053783,0.5084975075116088,0.6725078282760576,0.9888290709079612,0.6690688165801694,0.7981127200479584
0.5,0.05,0.35,0.998195688225539,0.32111701037967766,0.48591606147010286,0.9926953220925925,0.5089584471455887,0.6729123316851586,0.9888540643959419,0.6705860762086862,0.7991993814789571
0.5,0.05,0.4,0.9981988305642561,0.32167824706364384,0.48655871895884745,0.9927079178300758,0.5098440487571702,0.6736888111888112,0.988877514491889,0.6720158426659383,0.8002215835601262
0.5,0.05,0.45,0.998203660042663,0.32254464285714285,0.48754973573731464,0.9927210438562292,0.5107701959847036,0.6744998689612999,0.9888797493391268,0.6721524173723027,0.8003191356911091
0.5,0.1,0.0,0.9981669699816696,0.3242112810707457,0.48944693668806327,0.9927196246562044,0.5106698989347173,0.6744120834137701,0.9887563051352132,0.6646898900573613,0.7949654747335793
0.5,0.1,0.05,0.9981825643430849,0.3269982586724939,0.49261799553463076,0.9927862087108071,0.5154180039606665,0.6785551740994421,0.9887608361785574,0.6649609054903032,0.7951607388013616
0.5,0.1,0.1,0.9981923261328738,0.32876732791587,0.4946239666104824,0.9928105592606551,0.517176403305108,0.6800829502915607,0.9887688546578178,0.6654410509423655,0.7955065237550399
0.5,0.1,0.15,0.9981995586014636,0.33009039538377494,0.4961207242170085,0.992823553465549,0.5181196223709369,0.6809010065090765,0.9887779284474127,0.665985215788036,0.7958981735089946
0.5,0.1,0.2,0.9982079198381347,0.33163326276973504,0.49786238192643517,0.9928285680427916,0.5184845329145042,0.6812172223476125,0.9887956422577002,0.6670500717017208,0.7966638419339012
0.5,0.1,0.25,0.9982147770390893,0.3329093826823272,0.49929987789870556,0.9928364130634436,0.5190564394974051,0.6817125071994418,0.9888163731832921,0.6683005838568697,0.797561761368918
0.5,0.1,0.3,0.9982199934924493,0.33388674542474733,0.5003989772111254,0.9928455828098312,0.5197265091505053,0.68229233055661,0.9888294232109573,0.6690901563780388,0.7981280172485112
0.5,0.1,0.35,0.9982235975015759,0.33456535099699536,0.5011611608091845,0.9928517314694885,0.5201767788855504,0.6826816706389103,0.9888543449803645,0.6706031480469817,0.7992115971515769
0.5,0.1,0.4,0.998226522076304,0.3351180517618137,0.5017813607359336,0.9928639681216581,0.5210751843758535,0.6834578184937785,0.9888777938969171,0.6720329145042339,0.8002337784441028
0.5,0.15,0.0,0.9981728162206767,0.32525052922698716,0.4906309652954602,0.9929214671431089,0.5289303639715924,0.6901937524713324,0.9887741583788136,0.6657590139306201,0.7957354010176885
0.5,0.15,0.05,0.9981885469419556,0.3280801864244742,0.49384544222232213,0.9929787893477864,0.5332794147773833,0.6938998214568346,0.9887789594401518,0.6660471012018574,0.7959426979401095
0.5,0.15,0.1,0.9981983843575852,0.32987486342529365,0.4958771005454963,0.993001509012488,0.535022876263316,0.6953796400176954,0.9887872715588605,0.6665464524720022,0.7963018435969963
0.5,0.15,0.15,0.9982054069352339,0.33116805517618136,0.4973376597364098,0.9930137944940635,0.5359703632887189,0.6961824443720679,0.9887959966723288,0.6670714114995903,0.796679176038076
0.5,0.15,0.2,0.9982137712474791,0.3327215924610762,0.49908851269920274,0.9930186249022134,0.536343809751434,0.6964985936179353,0.988813476886344,0.6681255975143403,0.7974361945853428
0.5,0.15,0.25,0.9982205157315339,0.3339849084949467,0.5005092781362179,0.9930259543430899,0.536911448374761,0.6969788469422806,0.9888338955266227,0.6693611718109806,0.7983222578256034
0.5,0.15,0.3,0.9982255746212652,0.33493879745971045,0.5015802710588295,0.9930348886252282,0.5376049918055176,0.69756514250984,0.9888468344784588,0.6701464763725759,0.7988847422874484
0.5,0.15,0.35,0.9982290774064553,0.3356024651734499,0.5023245117407407,0.9930407316093357,0.5380595295001366,0.6979491054844612,0.9888716787050681,0.6716594680415187,0.7999669587429074
0.5,0.2,0.0,0.9981803952259831,0.3266077403714832,0.4921744611199187,0.992922544519478,0.5290114552034964,0.6902630472493784,0.9887765060775442,0.6658998565965584,0.7958367550969401
0.5,0.2,0.05,0.9981967075369869,0.3295675703359738,0.4955296193799382,0.9929800724637681,0.5333775778475827,0.6939832296756997,0.9887822289223402,0.6662434273422562,0.796083926069379
0.5,0.2,0.1,0.9982062837929061,0.3313302376399891,0.4975206320265449,0.9930026175833488,0.5351082354547938,0.6954520052528597,0.9887902169165818,0.6667235727943185,0.7964291813985026
0.5,0.2,0.15,0.9982131420520046,0.33260422357279434,0.4989563792120983,0.9930150096256093,0.5360642583993445,0.6962619477562402,0.9887988311823842,0.6672421298825457,0.7968018348039372
0.5,0.2,0.2,0.9982212985158362,0.33413215310024585,0.5006746991033857,0.9930199486470472,0.5364462407812073,0.6965852820474452,0.9888158081699543,0.6682664401802786,0.7975372625922413
0.5,0.2,0.25,0.9982277950340149,0.33535919147773835,0.5020517891057905,0.993027165248686,0.5370053434853865,0.6970582532339825,0.9888364294224066,0.6695148183556405,0.798432350583415
0.5,0.2,0.3,0.9982328014847001,0.3363109464627151,0.5031181911777617,0.9930361513208454,0.5377031548757171,0.6976480832619226,0.988849397609326,0.6703022568970227,0.798996259502276
0.5,0.25,0.0,0.9981923705123984,0.3299538206774105,0.49596556253578544,0.9929232814827867,0.5290669386779568,0.6903104552415424,0.9887864906021167,0.6664995049166894,0.7962680868910115
0.5,0.25,0.05,0.9982086534832093,0.3329584642174269,0.49935431218645737,0.9929809647896276,0.5334458652007649,0.6940412465017103,0.9887915648772831,0.6668046640262223,0.7964874716423236
0.5,0.25,0.1,0.9982177297696416,0.33465711212783394,0.5012633627984805,0.993003725803067,0.5351935946462715,0.6955243624604982,0.9887991145545102,0.6672592017208413,0.7968140993052025
0.5,0.25,0.15,0.9982244430775474,0.33592469612127834,0.5026847941498152,0.9930160863206988,0.5361474836110353,0.6963324085596535,0.9888072553759618,0.6677500170718383,0.7971665968208921
0.5,0.25,0.2,0.9982323120726773,0.3374227499317127,0.5043611953295578,0.9930212443275395,0.5365465378311937,0.6966701532962505,0.9888242773800472,0.6687785953291451,0.797904639454137
0.5,0.25,0.25,0.9982388164846777,0.33867112810707456,0.5057553314892478,0.9930286507855097,0.5371205783938815,0.6971556931838012,0.9888446215139443,0.6700120356459983,0.7987884847536582
0.5,0.3,0.0,0.9982552388909709,0.34674824160065554,0.5147098186356573,0.9929258596461729,0.5292611308385687,0.6904763561904311,0.988795854909168,0.6670628755804425,0.7966730424433031
0.5,0.3,0.05,0.9982690104103177,0.34951174542474733,0.5177500015805878,0.9929838632826149,0.533667799098607,0.6942297655929024,0.9888014872333161,0.6674021783665665,0.7969168046884955
0.5,0.3,0.1,0.9982771067526496,0.35115704384048074,0.5195541221286074,0.9930065224962796,0.5354091266047528,0.6957070286937522,0.988808316349906,0.6678140364654466,0.7972125595311639
0.5,0.3,0.15,0.9982830127081243,0.35236701037967766,0.5208780878655677,0.9930193971477107,0.5364035611854685,0.6965491632697738,0.9888163731832921,0.6683005838568697,0.797561761368918
0.5,0.3,0.2,0.998290330736723,0.35387786806883365,0.5225279728763144,0.9930241647355144,0.5367727396886097,0.6968615244815497,0.9888335435056747,0.6693398320131112,0.7983069655691976
0.5,0.35,0.0,0.9983024506873879,0.3564087680961486,0.5252835315800399,0.9929374240583232,0.5301339285714286,0.6912214802448524,0.9888590595587634,0.6712689497405081,0.7996857816182247
0.5,0.35,0.05,0.9983151999810164,0.359110386506419,0.5282136433690012,0.9929955444210126,0.5345640706091231,0.6949905392883102,0.9888648353133022,0.6716210564053537,0.7999374745037039
0.5,0.35,0.1,0.9983227917249851,0.36073861308385685,0.5299739629461843,0.9930181283684468,0.536305398115269,0.6964660824839404,0.988871618545209,0.6720350484840207,0.8002332693409632
0.5,0.35,0.15,0.9983283989711413,0.36195071360284076,0.5312816657661256,0.9930309328768798,0.5372976987161978,0.697305433583002,0.9888799289620744,0.6725429356733132,0.8005959525524221
0.5,0.4,0.0,0.9983032924490539,0.3565858884184649,0.5254759894401022,0.9929388634247511,0.5302427615405627,0.6913143335684307,0.9892013244750686,0.6929800600928708,0.8150093676785599
0.5,0.4,0.05,0.9983162587744261,0.35933658836383503,0.5284584484057243,0.9929974319954347,0.5347091812346354,0.6951136287977986,0.9892045143097284,0.6931870561322043,0.8151535911546753
0.5,0.4,0.1,0.9983237816430481,0.3609520110625512,0.5302043611890846,0.9930200865082657,0.536456910680142,0.6965943114290979,0.9892108226557507,0.6935967802512975,0.815438960934697
0.5,0.45,0.0,0.9983196327782852,0.3638627594919421,0.5333372953563005,0.9929556408692428,0.531514613493581,0.692398467156024,0.9892050074148961,0.6932190658290085,0.8151758906199615
0.5,0.45,0.05,0.9983316572398518,0.36648968860966946,0.536155533181921,0.9930131038900444,0.5359170137940453,0.6961372676747377,0.9892082607795624,0.6934303298279159,0.8153230460419019
0.5,0.5,0.0,0.9983248719356019,0.37263341641627973,0.5426995275982099,0.993119595005795,0.5467341573340617,0.7052259399080909,0.9892454529738779,0.6960508570062824,0.8171443101778841
0.55,0.0,0.0,0.9981172431455884,0.30771348333788584,0.47040420697563284,0.9927042076131448,0.5113250307293089,0.6749795768894897,0.9887561266729309,0.6646792201584266,0.7949577858769002
0.55,0.0,0.05,0.9981399674494303,0.311479957661841,0.4747951506240628,0.9927416462984869,0.5139818355640535,0.6772990263278147,0.9887602298726561,0.6649246278339251,0.795134604760003
0.55,0.0,0.1,0.9981498738241156,0.3131508638350178,0.47673502538071066,0.9927615164232602,0.5154030661021579,0.6785364613402896,0.9887676437104196,0.6653684956296094,0.7954542845370924
0.55,0.0,0.15,0.9981589278462163,0.3146937312209779,0.47852187400624324,0.992765590337688,0.5156954213329691,0.6787907217131911,0.9887760081629031,0.6658699808795411,0.795815257172442
0.55,0.0,0.2,0.998167856661727,0.3162301966675772,0.48029714715396027,0.9927704907937681,0.5160475279978148,0.6790968178569573,0.9887942598263775,0.66696684649003,0.7966040351932469
0.55,0.0,0.25,0.9981734178575266,0.31719475553127563,0.4814095090037569,0.9927787915445021,0.516645042338159,0.6796159293053913,0.9888156669076993,0.6682579042611309,0.7975311377420887
0.55,0.0,0.3,0.9981779084800944,0.31797792611308384,0.4823114906123611,0.9927893473970404,0.5174068731220978,0.6802772049436752,0.9888290356764394,0.6690666826003824,0.798111190306486
0.55,0.0,0.35,0.9981821827173695,0.318726953018301,0.4831731469110601,0.9927982234799998,0.5180492010379678,0.6808342366269312,0.9888537837973919,0.6705690043703906,0.7991871655577938
0.55,0.0,0.4,0.998186013631574,0.31940129063097517,0.48394804657313667,0.9928104842002123,0.5189390706091231,0.6816051618111185,0.9888776192704195,0.6720222446052991,0.8002261566706689
0.55,0.0,0.45,0.9981902258890848,0.3201460495766184,0.4848029497352574,0.992821854822931,0.5197670547664572,0.6823216646870307,0.9888798540755555,0.6721588193116634,0.8003237080580184
0.55,0.05,0.0,0.9981641631534431,0.32487494878448514,0.49020248677001643,0.9927107910095616,0.5117902383228626,0.6753863007217704,0.9887561266729309,0.6646792201584266,0.7949577858769002
0.55,0.05,0.05,0.9981828919274974,0.32822956500956024,0.49401396180176943,0.992749237249404,0.5145238664299372,0.6777712342880113,0.9887604438704436,0.6649374317126469,0.7951438286687635
0.55,0.05,0.1,0.9981920320268612,0.3298919352635892,0.49589560497724067,0.9927682344389736,0.5158853455340071,0.6789558457388323,0.9887679998985252,0.6653898354274789,0.7954696494833262
0.55,0.05,0.15,0.9982004563128635,0.3314390706091232,0.49764259383565923,0.9927724491177955,0.5161883706637531,0.6792192166051957,0.988777075068757,0.6659340002731494,0.7958613232136208
0.55,0.05,0.2,0.998208584717948,0.33294566033870526,0.4993399038900063,0.9927774291585151,0.5165468792679596,0.6795306747217611,0.9887954650419775,0.6670394018027861,0.7966561747352592
0.55,0.05,0.25,0.9982137502950502,0.3339102192024037,0.5004245547771606,0.9927856548830998,0.5171401256487299,0.6800457412253316,0.9888158787997436,0.6682707081398525,0.7975403249939196
0.55,0.05,0.3,0.9982179452909204,0.33469765774378585,0.5013088712383936,0.9927962201632202,0.5179040904124557,0.6807084367019465,0.9888291766011934,0.6690752185195302,0.7981173092490111
0.55,0.05,0.35,0.9982217593151232,0.3354168089319858,0.5021155882677093,0.9928050499479071,0.5185442843485386,0.6812632558739379,0.9888541696167559,0.670592478148047,0.7992039623853153
0.55,0.05,0.4,0.9982253321164182,0.33609328052444687,0.5028736366190707,0.9928169651779851,0.5194106801420377,0.6820133684707518,0.9888776192704195,0.6720222446052991,0.8002261566706689
0.55,0.1,0.0,0.998179428827847,0.3322841266047528,0.4985919055784234,0.9929588689560637,0.5317600211690795,0.6926074473082237,0.9887574471596843,0.6647581774105435,0.7950146810929726
0.55,0.1,0.05,0.9981966994520253,0.3354722924064463,0.5021745831716171,0.9929912102557593,0.53423116976236,0.6947080697080696,0.9887620485941456,0.6650334608030593,0.7952130034830758
0.55,0.1,0.1,0.998205734069572,0.3371645383774925,0.5040692944535723,0.993008708450877,0.5355777110079213,0.6958498705900457,0.9887702789675759,0.6655264101338432,0.7955679758577895
0.55,0.1,0.15,0.9982136454841084,0.33866045820813984,0.5057402034127322,0.9930125236771445,0.5358722002185196,0.6960993168295012,0.9887791371783743,0.6660577711007921,0.7959503742333635
0.55,0.1,0.2,0.9982215542613814,0.3401691819175089,0.507421637503223,0.9930173282487996,0.5362435127014477,0.6964137000234181,0.9887970952152021,0.6671375648729855,0.7967267092775517
0.55,0.1,0.25,0.9982265960635428,0.3411380087407812,0.5084993765427386,0.9930250734202798,0.5368431610215788,0.69692109083253,0.988817503038722,0.668368871210052,0.7976107559275892
0.55,0.1,0.3,0.9982305516442163,0.34190197350450696,0.5093481267186979,0.9930348337150313,0.5376007238459437,0.6975615361505416,0.9888305504312316,0.669158443731221,0.7981769656736534
0.55,0.1,0.35,0.9982342920381493,0.34262752663206775,0.5101533084438796,0.9930429784084287,0.5382345158426659,0.6980968618702567,0.9888554671768023,0.6706714354001639,0.799260457356771
0.55,0.15,0.0,0.9981847699643346,0.33326362332695986,0.499694430312513,0.9929607763462963,0.5319051317945916,0.6927309867570836,0.9887745141538734,0.6657803537284895,0.7957507587930727
0.55,0.15,0.05,0.9982024747618595,0.33655208617863974,0.5033841204079778,0.9929934335744195,0.5344018881453155,0.6948529411764707,0.9887793860024265,0.6660727089593007,0.7959611208794851
0.55,0.15,0.1,0.9982113165717741,0.33821872439224254,0.5052471851370134,0.9930106442311115,0.5357270895930074,0.6959764132178022,0.9887878394590813,0.6665805961485933,0.7963263927394634
0.55,0.15,0.15,0.9982192459384386,0.3397274481016116,0.5069297283355437,0.9930147334964678,0.536042918601475,0.6962438796566925,0.9887963865025241,0.6670948852772467,0.7966960431012953
0.55,0.15,0.2,0.9982268839358182,0.34119349221524176,0.5085610501639688,0.9930197832063964,0.5364334369024857,0.6965744466243252,0.988814112787345,0.6681640091505053,0.7974637602721147
0.55,0.15,0.25,0.9982318075409673,0.3421452472002185,0.5096181963815748,0.993027330339597,0.5370181473641081,0.6970690806148254,0.9888342123265,0.6693803776290631,0.7983360205236013
0.55,0.15,0.3,0.9982357180130706,0.3429049440043704,0.5104609422154452,0.9930373586883282,0.5377970499863425,0.6977274080103434,0.9888471505445752,0.6701656821906583,0.7988984921043762
0.55,0.2,0.0,0.9982044408477062,0.3369212646817809,0.5037972098484944,0.9929609726366276,0.5319200696531002,0.6927437027279031,0.9887836143235335,0.666326652553947,0.7961437845170041
0.55,0.2,0.05,0.9982221220600848,0.340278014886643,0.5075427827528969,0.9929937391704302,0.5344253619229719,0.6948728584885636,0.9887893654059187,0.6666723572794319,0.7963923635983574
0.55,0.2,0.1,0.9982305626686105,0.3419041074842939,0.5093504961763504,0.9930108930393716,0.5357462954110899,0.6959926812026114,0.9887975203997723,0.6671631726304288,0.7967451082330516
0.55,0.2,0.15,0.9982381696816298,0.3433829554766457,0.5109907209226997,0.9930152029030193,0.536079196257853,0.6962745951279542,0.9888059465643547,0.6676710598197214,0.7971099046401011
0.55,0.2,0.2,0.9982457007313699,0.3448596694892106,0.5126249809673654,0.9930202519345397,0.5364697145588637,0.6966051465219482,0.9888231488932014,0.6687103079759629,0.7978556688431636
0.55,0.2,0.25,0.9982502941846926,0.34576661089866156,0.5136269041607427,0.9930276880097542,0.5370458891013384,0.6970925393226682,0.9888434268507407,0.6699394803332422,0.7987365298331358
0.55,0.25,0.0,0.998247930213333,0.34529926932532096,0.513110787662002,0.9929619819568638,0.5319968929254302,0.6928090952418667,0.9887865971026238,0.6665059068560503,0.7962726901896798
0.55,0.25,0.05,0.9982647481135246,0.3486517515706091,0.5168052407741592,0.992994822432426,0.5345085871346626,0.6949434695151557,0.9887917422163998,0.666815333925157,0.7964951409909191
0.55,0.25,0.1,0.9982725165905317,0.35022236069379953,0.5185297523415939,0.9930124131494759,0.5358636642993717,0.696092087846594,0.9887995041677734,0.6672826754984976,0.7968309625861953
0.55,0.25,0.15,0.9982796324228712,0.35167346694892104,0.5201194907912241,0.9930165555454556,0.5361837612674133,0.696363119859763,0.9888074322189219,0.6677606869707731,0.7971742575165464
0.55,0.25,0.2,0.998286700208733,0.35312670718382955,0.5217081513942967,0.993021823093145,0.5365913514067194,0.6967080709201385,0.9888247005038665,0.6688042030865884,0.7979230024046632
0.55,0.3,0.0,0.9982645148280097,0.34860480401529637,0.516753631073735,0.9929721431185071,0.5327715275880907,0.6934681043725592,0.9887959612318749,0.6670692775198034,0.7966776426452448
0.55,0.3,0.05,0.9982810901761883,0.3519722241190931,0.5204463664489949,0.9930049998218591,0.5352917577164709,0.6956075633269876,0.9888016642585924,0.6674128482655012,0.7969244685662595
0.55,0.3,0.1,0.9982885689664523,0.35351295752526635,0.522129820928499,0.9930225119746646,0.536644700901393,0.696753208072026,0.9888086699631906,0.667835376263316,0.7972278796540071
0.55,0.3,0.15,0.9982954715961948,0.35494699194209234,0.5236932541800282,0.993027165248686,0.5370053434853865,0.6970582532339825,0.988816549738253,0.6683112537558045,0.7975694170319078
0.55,0.35,0.0,0.9983171695612914,0.36332926454520625,0.5327636219127159,0.99309504151543,0.5441627116907949,0.7030770079130939,0.9888591646259616,0.6712753516798688,0.7996903587948399
0.55,0.35,0.05,0.9983317348214026,0.36650676044796504,0.5361738128723798,0.9931247091670544,0.5465271612947282,0.7050550043496933,0.988865045227899,0.6716338602840753,0.7999466249833203
0.55,0.35,0.1,0.9983384953831013,0.36800054629882545,0.5377715200758408,0.9931416767884634,0.5478886403987981,0.706191224079458,0.9888719679723683,0.6720563882818902,0.8002485125456907
0.55,0.4,0.0,0.9983229516051749,0.364584044659929,0.5341121889761811,0.9930961170038783,0.5442480708822726,0.703148520856883,0.9892014231579973,0.6929864620322316,0.815013828724595
0.55,0.4,0.05,0.9983375618345903,0.36779355025949195,0.5375503316979755,0.9931262817953082,0.5466530661021579,0.7051601616963526,0.9892047115572014,0.6931998600109259,0.815162511041516
0.55,0.45,0.0,0.9983239232780171,0.3724221524173723,0.5424752999979795,0.99310481612843,0.5449394803332422,0.7037274851738353,0.9892051060305241,0.6932254677683694,0.8151803504122942
0.6,0.0,0.0,0.9969822378136692,0.36448801556951654,0.5338171385173621,0.9927908108395455,0.5181004165528544,0.6808767213951487,0.9808125150032205,0.8806294386779568,0.9280250429807805
0.6,0.0,0.05,0.9969911246908192,0.3655678093417099,0.5349755556006639,0.9928440672324846,0.5219842597650916,0.6842345977562915,0.9808179859003999,0.8808855162523901,0.9281696648907047
0.6,0.0,0.1,0.997005918667547,0.3673795581808249,0.5369151169064468,0.9928469706129371,0.5221976577437859,0.6844186010737305,0.9808272337353289,0.8813187141491395,0.9284142281330015
0.6,0.0,0.15,0.9970189186228211,0.36898644496039334,0.5386310715147927,0.9928554350160682,0.5228207798415734,0.684955596342587,0.980837928227087,0.8818201993990713,0.9286972038714072
0.6,0.0,0.2,0.9970317891364631,0.3705911977601748,0.5403407349557473,0.9928600645550602,0.5231622166074843,0.6852496544514618,0.9808612780484336,0.8829170650095602,0.9293156174088046
0.6,0.0,0.25,0.9970390648713969,0.3715045411089866,0.541312002985005,0.9928678056062366,0.5237341231903851,0.6857419072725927,0.9808886889825292,0.8842081227806611,0.9300426024771388
0.6,0.0,0.3,0.9970444138277985,0.3721788787216607,0.5420282783579967,0.9928767676767677,0.5243977909041245,0.6863126790930976,0.9809058204962642,0.8850169011199126,0.9304975168469621
0.6,0.0,0.35,0.9970478735553424,0.37261634457798415,0.5424925745957971,0.9928825191764231,0.5248245868615132,0.6866794730758277,0.9809375612451388,0.8865192228899208,0.9313415034676178
0.6,0.0,0.4,0.9970536274006953,0.3733461656651188,0.5432664987780983,0.992894824869322,0.525740064190112,0.6874655557059284,0.9809681647586896,0.8879724631248292,0.932156650149195
0.6,0.05,0.0,0.9969822378136692,0.36448801556951654,0.5338171385173621,0.9930389683979396,0.538531139033051,0.6983453178680489,0.9808125150032205,0.8806294386779568,0.9280250429807805
0.6,0.05,0.05,0.9969915974210367,0.3656254267959574,0.5350373169284576,0.993084981627707,0.5421396988527725,0.7013837123910175,0.9808183049397676,0.8809004541108987,0.9281780999642487
0.6,0.05,0.1,0.9970063694267516,0.36743504165528545,0.5369744335015313,0.9930879267296789,0.5423723026495493,0.7015790773970135,0.9808277345948603,0.881342187926796,0.9284274771407858
0.6,0.05,0.15,0.997019348292323,0.3690397944550669,0.5386879730866274,0.9930953997954771,0.5429634150505327,0.7020752910401842,0.9808392926226649,0.8818842187926796,0.9287333176768295
0.6,0.05,0.2,0.9970319936162029,0.37061680551761816,0.5403679843932551,0.9930997897561717,0.5433112537558045,0.7023671095772694,0.9808628205827203,0.8829896203223163,0.9293564989662612
0.6,0.05,0.25,0.9970393700787401,0.3715429527451516,0.54135282238318,0.9931069417655425,0.5438788923791313,0.7028430470890445,0.9808889604333066,0.8842209266593827,0.9300498073025272
0.6,0.05,0.3,0.9970444983078752,0.37218954862059545,0.5420396061758783,0.9931153117179807,0.5445446940726577,0.7034008448704784,0.9809060011400108,0.8850254370390603,0.9305023159911646
0.6,0.05,0.35,0.9970479409816595,0.37262488049713194,0.5425016310932985,0.9931209606545393,0.5449949638077028,0.7037778016605902,0.9809380563570508,0.8865426966675771,0.9313546801894808
0.6,0.1,0.0,0.9969897757179123,0.36540349289811525,0.5347993928377339,0.9930393792495593,0.5385631487298552,0.6983723324183122,0.9808142021959219,0.8807083959300738,0.9280696388977588
0.6,0.1,0.05,0.997000011605371,0.3666540050532641,0.5361389954161219,0.9930855762540943,0.5421866464080852,0.7014231485954862,0.9808203556537544,0.8809964832013111,0.9282323222671026
0.6,0.1,0.1,0.9970145806265338,0.3684486820540836,0.5380572561130476,0.9930884128354699,0.5424107142857143,0.7016113338531926,0.9808306026499501,0.8814766286533734,0.9285033515107649
0.6,0.1,0.15,0.9970273518132003,0.3700363630155695,0.5397500805413624,0.9930958848507556,0.5430018266866976,0.7021075228466734,0.9808419299032486,0.8820079896203223,0.9288031307970702
0.6,0.1,0.2,0.9970395904671377,0.37157069448238184,0.5413823016388752,0.9931004087491029,0.5433603352909041,0.702408275862069,0.9808649071451427,0.8830877833925157,0.9294118043397945
0.6,0.1,0.25,0.9970466930960025,0.37246696599289814,0.5423340676686357,0.9931075863305008,0.5439301078940181,0.7028859716490616,0.9808910412997784,0.8843190897295821,0.9301050410737532
0.6,0.1,0.3,0.9970518464451085,0.3731199638077028,0.5430267154472554,0.9931159815077129,0.5445980435673313,0.7034455194465118,0.9809077622374315,0.8851086622507511,0.9305491053900948
0.6,0.15,0.0,0.9969975550690214,0.3663531139033051,0.5358168916715174,0.9931577344584203,0.5498028202676865,0.7077833865595275,0.9808360177468018,0.8817305722480197,0.9286466404530115
0.6,0.15,0.05,0.9970088634838351,0.3677423347446053,0.5373028691156938,0.9932000934747713,0.553251331603387,0.7106453721761797,0.9808424754568689,0.8820335973777657,0.9288175737548721
0.6,0.15,0.1,0.9970227297594573,0.3694601884730948,0.5391362024859208,0.9932027755652227,0.5534711315214422,0.7108273586353571,0.9808530621344579,0.8825308146681234,0.9290979306750299
0.6,0.15,0.15,0.9970352784659143,0.3710286636164982,0.5408061064523354,0.9932102118413906,0.5540814497405081,0.7113324109968084,0.980864,0.8830451037967768,0.9293877592272958
0.6,0.15,0.2,0.9970474183471254,0.37255872712373667,0.5424314402936731,0.9932147280539457,0.5544527622234362,0.7116394870474553,0.980886698107847,0.8841142276700356,0.9299897641259551
0.6,0.15,0.25,0.9970544499455899,0.37345073067467904,0.5433773153430922,0.9932215946628173,0.5550182668669762,0.712106879278929,0.9809124569093927,0.8853305961485933,0.9306738571079263
0.6,0.2,0.0,0.9970796405189993,0.37668157607211145,0.5467930320410259,0.9931581828133552,0.5498390979240645,0.7078135602066914,0.9808476566670226,0.8822768710734772,0.9289547624317089
0.6,0.2,0.05,0.9970898979494194,0.3780131794591642,0.5481961733963622,0.9932006404805136,0.5532961451789129,0.7106824803813272,0.9808552416275772,0.8826332456978967,0.9291556683777196
0.6,0.2,0.1,0.9971027812179527,0.3796990234908495,0.5499687043605258,0.9932032961142,0.5535138111171811,0.7108626898558986,0.9808654967433659,0.883115525129746,0.9294274330837403
0.6,0.2,0.15,0.9971144400785854,0.38123762291723573,0.5515826458528875,0.9932108091568016,0.5541305312756077,0.7113730099047604,0.9808762392069076,0.8836212783392515,0.9297122771408011
0.6,0.2,0.2,0.9971257977717983,0.3827484806063917,0.5531639947940119,0.9932154542396722,0.5545125136574707,0.7116888879150736,0.9808982755683432,0.884660526495493,0.9302971141331179
0.6,0.25,0.0,0.9971049875968038,0.3799892447418738,0.5502734123311356,0.9931585783718573,0.5498711076208687,0.7078401828428269,0.9808514726078572,0.8824561253755805,0.9290558263415138
0.6,0.25,0.05,0.9971152934086965,0.3813507238459437,0.5517011433572748,0.9932011353146438,0.5533366907948648,0.7107160526312183,0.9808582830071915,0.882776222343622,0.9292362501782993
0.6,0.25,0.1,0.9971275064867238,0.38297681644359466,0.5534026836635105,0.9932040247488361,0.5535735625512155,0.7109121503113215,0.9808679907954015,0.8832328940180278,0.9294935496439924
0.6,0.25,0.15,0.9971390784180266,0.3845303537284895,0.5550245718976342,0.9932115621438461,0.5541924166894291,0.7114241961861818,0.9808781416765556,0.8837109054903032,0.9297627400243602
0.6,0.3,0.0,0.9971963271886171,0.3946816955749795,0.5655310749924704,0.9931609771133544,0.5500652997814804,0.7080016699901668,0.980863455671628,0.8830194960393335,0.929373331641345
0.6,0.3,0.05,0.997204451373582,0.39583191068014206,0.5667121893990082,0.9932036604510472,0.5535436868341983,0.7108874205580327,0.9808710281259626,0.8833758706637531,0.9295740806028938
0.6,0.3,0.1,0.9972159312977508,0.3974686731767277,0.5683895725413306,0.9932066777401009,0.5537912284894837,0.7110922955936066,0.9808797267788035,0.8837855947828462,0.9298047887924745
0.6,0.35,0.0,0.997204796998382,0.39588099221524176,0.5667625461894381,0.9931717375331315,0.5509380975143403,0.7087269767499317,0.9809478194395945,0.8872255701993991,0.9317357727767793
0.6,0.35,0.05,0.997213096303601,0.3970632170172084,0.5679744198292112,0.9932144686642251,0.5544314224255668,0.7116218429622813,0.9809556378387302,0.8875968826823273,0.931944011884143
0.6,0.4,0.0,0.9972278584415927,0.4037895213056542,0.5748253596474839,0.9931734182521643,0.5510746722207047,0.7088403985062193,0.9813921766959823,0.9089366805517618,0.9437758345437001
0.65,0.0,0.0,0.995185913450756,0.4071761472275335,0.5779049182462893,0.9932004060602578,0.5532769393608303,0.7106665771263875,0.9808126518136833,0.8806358406173177,0.928028659004176
0.65,0.0,0.05,0.9952028772341963,0.40862298552308113,0.5793635545335583,0.9932019425209878,0.55340284416826,0.7107708246541101,0.9808182593633649,0.8808983201311117,0.9281768949618708
