latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
55.40247,-108.70989,313.57,1.19,1.09,2025-08-11,2057,Aqua,MODIS,50,6.1NRT,296.22,12.11,D
55.3991,-108.72746,315,1.19,1.09,2025-08-11,2057,Aqua,MODIS,63,6.1NRT,294.94,13.89,D
55.26735,-109.45366,309.7,1.26,1.12,2025-08-11,2057,Aqua,MODIS,42,6.1NRT,290.83,10.56,D
55.59265,-108.71818,315.19,1.18,1.08,2025-08-11,2057,Aqua,MODIS,42,6.1NRT,293.4,10.47,D
55.60414,-108.76417,318.45,1.18,1.08,2025-08-11,2057,Aqua,MODIS,58,6.1NRT,294.92,13.76,D
55.60079,-108.78173,322.3,1.19,1.08,2025-08-11,2057,Aqua,MODIS,78,6.1NRT,298.79,19.09,D
55.59743,-108.79932,327.27,1.19,1.08,2025-08-11,2057,Aqua,MODIS,65,6.1NRT,299.78,24.9,D
58.38526,-115.91748,316.11,1.76,1.3,2025-08-11,2057,Aqua,MODIS,66,6.1NRT,291.32,28.99,D
55.42085,-103.71585,360.79,1,1,2025-08-11,2057,Aqua,MODIS,75,6.1NRT,294.87,78.39,D
55.41864,-103.73097,355.39,1,1,2025-08-11,2057,Aqua,MODIS,0,6.1NRT,297.07,64.95,D
55.46246,-103.49232,341.31,1,1,2025-08-11,2057,Aqua,MODIS,0,6.1NRT,301.31,35.98,D
55.46026,-103.50751,372.65,1,1,2025-08-11,2057,Aqua,MODIS,75,6.1NRT,302.35,117.7,D
55.47107,-103.49622,324.49,1,1,2025-08-11,2057,Aqua,MODIS,16,6.1NRT,294.86,16.03,D
55.01553,-106.82198,401.76,1.08,1.04,2025-08-11,2057,Aqua,MODIS,65,6.1NRT,299.99,289.42,D
50.21211,-117.9968,302.3,4.41,1.93,2025-08-11,2057,Aqua,MODIS,29,6.1NRT,288.61,23.57,D
54.27743,-101.1883,323.5,1.05,1.02,2025-08-11,2057,Aqua,MODIS,46,6.1NRT,288.1,20.95,D
54.35635,-100.63915,335.56,1.08,1.04,2025-08-11,2057,Aqua,MODIS,64,6.1NRT,295.3,35.58,D
54.35036,-100.6872,329.68,1.08,1.04,2025-08-11,2057,Aqua,MODIS,81,6.1NRT,297.07,25.44,D
54.36334,-100.65849,322.35,1.08,1.04,2025-08-11,2057,Aqua,MODIS,61,6.1NRT,297.85,17.85,D
54.86349,-99.7319,316,1.15,1.07,2025-08-11,2057,Aqua,MODIS,0,6.1NRT,295.1,11.75,D
55.02649,-99.99982,309.71,1.14,1.06,2025-08-11,2057,Aqua,MODIS,23,6.1NRT,292.11,6.49,D
55.04258,-99.90263,315.1,1.15,1.07,2025-08-11,2057,Aqua,MODIS,0,6.1NRT,294.59,11.52,D
55.0307,-100.00652,310.88,1.14,1.06,2025-08-11,2057,Aqua,MODIS,0,6.1NRT,290.29,9.64,D
54.80271,-103.84618,355.74,1,1,2025-08-11,2057,Aqua,MODIS,80,6.1NRT,296.38,71.03,D
54.80048,-103.86105,325.34,1,1,2025-08-11,2057,Aqua,MODIS,72,6.1NRT,293.38,19.38,D
54.81129,-103.85007,311.42,1,1,2025-08-11,2057,Aqua,MODIS,53,6.1NRT,293.99,6.39,D
54.84819,-103.78735,307.7,1,1,2025-08-11,2057,Aqua,MODIS,34,6.1NRT,293.96,5.14,D
54.89474,-104.03667,358.33,1,1,2025-08-11,2057,Aqua,MODIS,86,6.1NRT,298.78,74.81,D
54.90557,-104.0257,340.3,1,1,2025-08-11,2057,Aqua,MODIS,92,6.1NRT,298.04,35.43,D
54.90332,-104.04061,353.56,1,1,2025-08-11,2057,Aqua,MODIS,74,6.1NRT,296.92,61.98,D
54.91416,-104.02966,338.99,1,1,2025-08-11,2057,Aqua,MODIS,91,6.1NRT,294.86,32.51,D
54.9119,-104.04456,341.11,1,1,2025-08-11,2057,Aqua,MODIS,80,6.1NRT,293.28,36.86,D
55.24617,-103.81712,325.99,1,1,2025-08-11,2057,Aqua,MODIS,53,6.1NRT,290.89,19.35,D
55.25698,-103.806,341.84,1,1,2025-08-11,2057,Aqua,MODIS,70,6.1NRT,293.07,42.71,D
55.25253,-103.83609,424.3,1,1,2025-08-11,2057,Aqua,MODIS,0,6.1NRT,315.71,426.03,D
55.27473,-103.81934,395.26,1,1,2025-08-11,2057,Aqua,MODIS,100,6.1NRT,309.76,0,D
55.27251,-103.83439,346.72,1,1,2025-08-11,2057,Aqua,MODIS,72,6.1NRT,302.59,46.57,D
55.27029,-103.84945,339.39,1,1,2025-08-11,2057,Aqua,MODIS,69,6.1NRT,300.82,34.82,D
55.30767,-103.65742,505.1,1,1,2025-08-11,2057,Aqua,MODIS,100,6.1NRT,400.07,0,D
55.30546,-103.67251,463.59,1,1,2025-08-11,2057,Aqua,MODIS,100,6.1NRT,322.31,0,D
55.28555,-103.8082,445,1,1,2025-08-11,2057,Aqua,MODIS,87,6.1NRT,314.9,641.25,D
