latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
62.5331,-117.0983,351.64,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,306.84,5.25,D,0
62.53214,-117.1066,333.49,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,300.23,5.25,D,0
62.42057,-118.03757,356.43,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,289.27,76.07,D,0
62.41959,-118.04549,338.39,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,285.59,76.07,D,0
62.41861,-118.05341,353.06,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,290.58,5.6,D,0
62.41763,-118.06133,332.49,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,283.94,5.6,D,0
62.53654,-117.10019,367,0.43,0.38,2025-08-16,2029,N,VIIRS,h,2,307.98,16.99,D,0
62.53846,-117.08356,325.49,0.43,0.38,2025-08-16,2029,N,VIIRS,l,2,300.18,10.51,D,0
62.5375,-117.09189,350.42,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,308.59,10.51,D,0
62.42296,-118.04745,351.35,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,285.39,6.69,D,0
62.42632,-118.04939,348.84,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.51,6.69,D,0
62.42534,-118.05732,348.96,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,291.8,102.69,D,0
62.42436,-118.06522,331.75,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,284.7,102.69,D,0
62.43067,-118.04343,333.14,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,288,8.32,D,0
62.42968,-118.05134,338.49,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,293.67,8.32,D,0
62.42871,-118.05926,339.93,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,284.94,3.79,D,0
62.42772,-118.06717,335.6,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,283.68,3.79,D,0
62.52467,-117.29552,333.49,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,295.4,0.9,D,0
62.43207,-118.06121,331.53,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,286.62,3.79,D,0
62.43109,-118.06912,349.41,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,286.52,3.79,D,0
62.43011,-118.07705,325.82,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,283.24,2.66,D,0
62.5019,-117.51794,326.38,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.68,1.37,D,0
62.43445,-118.07109,326.55,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,284.84,2.57,D,0
62.43347,-118.079,344.6,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,284.94,4.06,D,0
62.43248,-118.08691,342.26,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,285.96,4.06,D,0
62.43684,-118.08096,327.82,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.56,4.06,D,0
62.43585,-118.08887,348.02,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.25,4.06,D,0
62.43487,-118.09679,327.85,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,284.46,3.28,D,0
62.44904,-118.01163,333.28,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,292.76,8.5,D,0
62.44806,-118.01955,335.18,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.24,7.99,D,0
62.4402,-118.08291,339.84,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,290.91,7.12,D,0
62.43822,-118.09874,349.43,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,290.59,8.98,D,0
62.43724,-118.10664,336.12,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,286.98,8.98,D,0
62.45143,-118.0215,367,0.42,0.37,2025-08-16,2029,N,VIIRS,h,2,299.48,7.99,D,0
62.54222,-117.27039,342.75,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.64,6.64,D,0
62.53157,-117.3605,337.74,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,296.2,6.25,D,0
62.45045,-118.02941,352.55,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,296.87,7.99,D,0
62.43962,-118.11649,351.03,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,286.32,5.52,D,0
62.43864,-118.12439,332.6,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,283.38,5.52,D,0
62.4548,-118.02345,329.31,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.12,18.94,D,0
62.45382,-118.03135,353.31,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,303.76,18.94,D,0
62.45283,-118.03928,345.52,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,290.52,17.28,D,0
62.44594,-118.09472,331.49,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,291.98,7.54,D,0
62.44495,-118.10265,335.26,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,289.16,8.63,D,0
62.44199,-118.12634,352.98,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,285.75,6.66,D,0
62.4562,-118.04123,356.57,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,294.15,17.28,D,0
62.45522,-118.04916,343.63,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,295.86,17.28,D,0
62.44733,-118.11251,344.63,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,292.88,8.63,D,0
62.44535,-118.1283,342.03,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,286.18,6.66,D,0
62.44437,-118.13619,348.57,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,287.79,8.16,D,0
62.51646,-117.57822,328.06,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.21,1.1,D,0
62.4507,-118.11446,336.03,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,289.42,3.45,D,0
62.4497,-118.12236,346.34,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,287.8,8.57,D,0
62.44871,-118.13025,338.66,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,286.37,8.57,D,0
62.44773,-118.13816,354.02,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,293.24,46.52,D,0
62.44674,-118.14604,340.24,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,289.42,46.52,D,0
62.51694,-117.60444,340.45,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.53,5.71,D,3
62.51596,-117.61254,339.84,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.16,3.41,D,0
62.51498,-117.62063,330.58,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,289.17,3.41,D,0
62.45109,-118.1401,339.79,0.41,0.37,2025-08-16,2029,N,VIIRS,n,2,284.4,46.52,D,0
62.56517,-117.23051,333.49,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,294.81,2.98,D,0
62.53207,-117.50893,326.75,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.75,4.43,D,0
62.51936,-117.61445,351.71,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,297.75,36.11,D,0
62.52178,-117.62447,349.83,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.25,36.11,D,0
62.52081,-117.63256,343.69,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,290.81,5.19,D,0
62.51982,-117.64065,337.22,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.17,5.19,D,3
62.4746,-118.0094,347.6,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,291.14,7.35,D,0
62.52616,-117.61829,330.37,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.25,5.5,D,0
62.52518,-117.62639,355.41,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,292.16,5.5,D,0
62.52421,-117.63448,337.73,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,287.81,77.97,D,0
62.55107,-117.4415,333.89,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,290.63,2.42,D,0
62.53688,-117.58975,344.01,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.93,4.76,D,0
62.5359,-117.59785,325.82,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,292.96,4.76,D,0
62.53637,-117.62408,348.05,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,294.5,6.36,D,0
62.53243,-117.65644,333.86,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.27,14.74,D,0
62.53145,-117.66451,345.4,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,295.8,14.74,D,0
62.53046,-117.67262,333.51,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.59,4.08,D,0
62.52948,-117.68073,342.58,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.14,4.08,D,0
62.52652,-117.70496,332.17,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,286.41,3.62,D,3
62.52555,-117.71301,338.52,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,286.33,3.62,D,3
62.54074,-117.6179,325.77,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.19,3.83,D,0
62.53386,-117.67457,350.24,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,296.22,6.26,D,0
62.53288,-117.68269,347.58,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,297.82,6.26,D,0
62.52992,-117.70692,328.71,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,287.1,14.25,D,0
62.53626,-117.68464,343.85,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,295.49,6.26,D,0
62.53528,-117.69271,338.64,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,292.71,5.35,D,0
62.53429,-117.7008,339.69,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.6,5.35,D,0
62.53331,-117.70885,346.83,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,295.86,14.25,D,0
62.59262,-117.24573,327.75,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,292.98,3.8,D,0
62.59165,-117.254,328.06,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.99,5.3,D,0
62.56225,-117.50006,348.86,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,294.55,41.9,D,0
62.56129,-117.50813,351.27,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,293.17,41.9,D,0
62.54951,-117.60556,340.1,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.02,5.76,D,0
62.53965,-117.68659,337.91,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,292.32,5.91,D,0
62.53867,-117.69466,354.11,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,304.78,15.05,D,0
62.53768,-117.70275,349.77,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,295.46,15.05,D,0
62.53671,-117.71081,347.51,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.02,26.57,D,0
62.53572,-117.71886,355.32,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,299.65,26.57,D,0
62.53473,-117.72691,335.65,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,286.4,12.92,D,0
62.53376,-117.73495,335.15,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,287.86,12.92,D,0
62.49422,-118.05486,331.63,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.75,3.8,D,0
62.49323,-118.06278,354.73,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,299.19,41.32,D,0
62.56469,-117.51005,367,0.43,0.38,2025-08-16,2029,N,VIIRS,h,2,329.71,41.9,D,0
62.56567,-117.50197,344.21,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,284.28,41.9,D,0
62.56372,-117.51813,338.99,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,286.85,19.77,D,0
62.55094,-117.62371,345,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.32,10.26,D,0
62.54305,-117.68856,342.31,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,295.67,5.91,D,0
62.54206,-117.69662,353.58,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,296.51,15.05,D,0
62.54108,-117.70469,347.62,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.79,15.05,D,0
62.5401,-117.71275,339.92,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,292.43,26.57,D,0
62.5391,-117.72081,343.03,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,303.65,26.57,D,0
62.53813,-117.72887,345.95,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,304.05,12.92,D,0
62.53714,-117.7369,332.44,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,289.18,12.92,D,0
62.53616,-117.74495,341.58,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.64,7.81,D,0
62.50056,-118.033,335.1,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.33,4.15,D,0
62.49957,-118.04094,335.17,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,288.74,4.15,D,0
62.49858,-118.04889,334.05,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,288.39,3.8,D,0
62.5425,-117.72275,367,0.42,0.38,2025-08-16,2029,N,VIIRS,h,2,293.07,14.53,D,0
62.59655,-117.27429,339.52,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,292.65,4.55,D,0
62.57397,-117.46319,339.34,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,288.27,3.98,D,0
62.55434,-117.62565,334.68,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.17,12,D,0
62.55335,-117.63375,341.88,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,296.86,13.92,D,0
62.54644,-117.6905,333.79,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.11,6.23,D,0
62.54546,-117.69857,356.14,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,299.75,12.21,D,0
62.54446,-117.70663,336.65,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,292.44,12.21,D,0
62.54152,-117.73081,350.81,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,287.14,6.47,D,0
62.54053,-117.73887,329.52,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,287.96,6.47,D,0
62.53955,-117.74692,350.66,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,291.36,6.21,D,0
62.53561,-117.77905,334.72,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,289.22,5.4,D,0
62.53462,-117.78706,338.88,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.82,5.4,D,0
62.50195,-118.05084,337.29,0.42,0.37,2025-08-16,2029,N,VIIRS,n,2,287.54,4.27,D,0
62.60292,-117.25141,332.63,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,290.4,3.47,D,0
62.58132,-117.43233,335.54,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.43,4.22,D,0
62.55676,-117.63569,331.83,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,285.87,13.92,D,0
62.54885,-117.70052,337.99,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.45,12.21,D,0
62.54589,-117.7247,349,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.25,14.53,D,0
62.54491,-117.73277,330.24,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,283.12,6.47,D,3
62.54293,-117.74886,338.3,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.01,6.21,D,0
62.53702,-117.79704,347.04,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,289.17,9.59,D,0
62.53505,-117.81307,351.69,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.45,8.08,D,0
62.54928,-117.72665,327.84,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,288.56,3.35,D,0
62.54632,-117.75081,347.37,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,290.81,13.01,D,0
62.54533,-117.75886,333.39,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,286.87,13.01,D,0
62.53745,-117.82304,352.03,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,289.32,13.5,D,0
62.53645,-117.83108,335.73,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,287.05,3.78,D,0
62.60978,-117.2552,329.32,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,286.61,3.3,D,0
62.54873,-117.7608,356.18,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,297.52,13.01,D,0
62.54774,-117.76883,331.12,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,286.24,4.29,D,0
62.53983,-117.83303,335.28,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,284.17,3.78,D,0
62.61322,-117.2571,346.97,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,295.51,6.98,D,0
62.55211,-117.76275,333.86,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,286.19,3.61,D,0
62.61307,-117.25626,342.89,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,294.45,10.7,D,0
62.90547,-117.4364,345.89,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,303,32.11,D,0
62.91187,-117.41325,345.14,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,297.45,14.21,D,0
62.92123,-117.36504,346.31,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.02,9.44,D,0
62.92466,-117.36698,347.66,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.51,9.44,D,0
62.92857,-117.39591,342.58,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,297.19,5.87,D,0
62.92787,-117.39524,344.21,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,297.34,7.84,D,0
62.93325,-117.38043,340.17,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,293.96,8.1,D,0
62.92059,-117.48925,337.34,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,302.26,7.4,D,0
62.91961,-117.4976,343.22,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,301.56,7.4,D,0
62.92498,-117.48285,338.37,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,303.18,7.73,D,0
62.94554,-117.43204,348.01,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,304.75,13.17,D,0
62.94163,-117.46554,353.66,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,307.56,9.82,D,0
62.94898,-117.43398,352.9,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,307.65,10.99,D,0
62.94799,-117.44237,353.02,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,306.35,10.99,D,0
62.94702,-117.45074,353.6,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,308.16,10.79,D,0
62.95045,-117.45268,349.01,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,306.54,10.79,D,0
62.95632,-117.46493,351.13,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,307.94,16.05,D,0
62.95535,-117.4733,346.71,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,306.24,13.32,D,0
62.95877,-117.47523,354.14,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,310.16,18.81,D,0
62.95583,-117.50033,349.49,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,300.93,54.23,D,0
62.95485,-117.50867,350.57,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,314.11,64.19,D,0
62.95827,-117.51062,367,0.43,0.38,2025-08-16,2029,N,VIIRS,h,2,349.09,64.19,D,0
62.95925,-117.50227,345.86,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,311.88,54.23,D,0
62.95728,-117.51897,337.64,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,300.23,64.19,D,0
62.96465,-117.4875,351.5,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,303.45,43.6,D,0
62.96169,-117.51256,356.07,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,297.81,18.25,D,0
62.96071,-117.52092,336.81,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.91,18.25,D,0
62.97692,-117.41401,342.18,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,293.74,13.23,D,0
62.98183,-117.43467,339.46,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,287.22,13.57,D,0
62.98526,-117.43661,340.82,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,294.6,37.8,D,0
63.93685,-113.90748,332.34,0.53,0.42,2025-08-16,2029,N,VIIRS,n,2,299.91,8.44,D,0
63.93696,-113.90514,344.21,0.53,0.42,2025-08-16,2029,N,VIIRS,n,2,300.08,13.06,D,0
63.95051,-113.97796,345.28,0.53,0.42,2025-08-16,2029,N,VIIRS,n,2,296.18,8.26,D,0
63.95432,-113.97969,331.55,0.53,0.42,2025-08-16,2029,N,VIIRS,n,2,290.39,8.26,D,0
64.08642,-118.43121,329.69,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,290.15,6.91,D,0
64.11704,-118.45039,326.46,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,295.51,2.96,D,0
64.11684,-118.44958,327.03,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,295.34,4.54,D,0
64.13113,-118.42144,327.11,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,288.71,2.84,D,0
64.13794,-118.4257,328.04,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,294.3,3.56,D,0
64.13487,-118.45164,330.07,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.58,6.25,D,0
64.13181,-118.47754,345.28,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,291.94,9.61,D,0
64.14236,-118.4192,330.83,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,292.25,3.56,D,0
64.14134,-118.42784,334.06,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,296.12,3.56,D,0
64.14577,-118.42134,330.76,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,293.45,6.78,D,0
64.14475,-118.42999,336.72,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,294.22,6.78,D,0
64.15497,-118.43638,333.88,0.43,0.38,2025-08-16,2029,N,VIIRS,n,2,293.26,7.66,D,0
64.15855,-118.65112,334.11,0.42,0.38,2025-08-16,2029,N,VIIRS,n,2,293.98,4.88,D,0
65.41133,-115.90874,341.29,0.5,0.41,2025-08-16,2030,N,VIIRS,n,2,295.45,5.33,D,0
65.41032,-115.91936,330.41,0.5,0.41,2025-08-16,2030,N,VIIRS,n,2,296.85,5.33,D,0
65.41401,-115.92141,343.99,0.5,0.41,2025-08-16,2030,N,VIIRS,n,2,298.14,12.94,D,0
65.41972,-115.90216,353.82,0.5,0.41,2025-08-16,2030,N,VIIRS,n,2,303.58,12.25,D,0
65.42711,-115.90625,346.68,0.5,0.41,2025-08-16,2030,N,VIIRS,n,2,300.89,9.13,D,0
65.65552,-116.85454,353.83,0.48,0.4,2025-08-16,2030,N,VIIRS,n,2,303.36,84.84,D,0
65.65811,-116.86682,332.67,0.48,0.4,2025-08-16,2030,N,VIIRS,n,2,297.62,12.69,D,0
65.66586,-116.82779,343.37,0.48,0.4,2025-08-16,2030,N,VIIRS,n,2,293.88,11.8,D,0
65.66276,-116.85862,328.42,0.48,0.4,2025-08-16,2030,N,VIIRS,n,2,293.99,7.34,D,0
65.66638,-116.86067,340.98,0.48,0.4,2025-08-16,2030,N,VIIRS,n,2,297.76,7.34,D,0
65.66536,-116.87092,328.55,0.48,0.4,2025-08-16,2030,N,VIIRS,n,2,295.56,6.47,D,0
65.34596,-121.52256,327.92,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,272.2,1.43,D,0
65.35136,-121.53592,344.97,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,274.82,9.24,D,0
65.35575,-121.53009,337.48,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,273.96,33.1,D,0
65.35462,-121.53844,352.29,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,291.05,33.1,D,0
65.3535,-121.54678,343.23,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,274.02,91.09,D,0
65.35902,-121.5326,339.12,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,273.94,33.1,D,0
65.35789,-121.54095,351.36,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,292.48,33.1,D,0
65.36227,-121.53512,333.62,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,271.01,34.22,D,0
65.36115,-121.54346,352.41,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,287.25,34.22,D,0
65.36002,-121.55181,341.71,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,277.43,81.95,D,0
65.36553,-121.53763,325.13,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,269.92,34.22,D,0
65.36441,-121.54597,345.08,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,295.69,34.22,D,0
65.36766,-121.54849,350.1,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,269.32,13.8,D,0
65.40784,-121.32995,332.83,0.4,0.37,2025-08-16,2030,N,VIIRS,n,2,281.18,3.35,D,0
65.65871,-123.65719,338.56,0.39,0.36,2025-08-16,2030,N,VIIRS,n,2,275.4,3.62,D,0
65.65752,-123.66528,338.02,0.39,0.36,2025-08-16,2030,N,VIIRS,n,2,278.26,3.62,D,0
65.66069,-123.66803,336.4,0.39,0.36,2025-08-16,2030,N,VIIRS,n,2,279.12,5.28,D,0
65.68851,-123.60104,339.81,0.39,0.36,2025-08-16,2030,N,VIIRS,n,2,282.04,5.84,D,0
65.6917,-123.60381,345.06,0.39,0.36,2025-08-16,2030,N,VIIRS,n,2,281.75,8.16,D,0
62.4106,-117.99091,329.66,0.77,0.77,2025-08-16,2210,N,VIIRS,n,2,279.21,15.54,D,0
62.4115,-118.00632,357.09,0.76,0.77,2025-08-16,2210,N,VIIRS,l,2,281.88,15.54,D,0
62.42223,-118.06587,333.45,0.76,0.77,2025-08-16,2210,N,VIIRS,n,2,276.13,11.02,D,0
62.42944,-118.0637,335.32,0.76,0.77,2025-08-16,2210,N,VIIRS,n,2,269.08,16.91,D,0
62.43031,-118.0792,357.71,0.76,0.77,2025-08-16,2210,N,VIIRS,l,2,279.67,20.12,D,0
62.44099,-118.13892,325.13,0.76,0.77,2025-08-16,2210,N,VIIRS,n,2,276.5,5.22,D,0
62.41057,-117.99234,335.48,0.77,0.77,2025-08-16,2210,N,VIIRS,n,2,278.06,16.17,D,0
62.4115,-118.00779,356.46,0.76,0.77,2025-08-16,2210,N,VIIRS,l,2,282.18,16.17,D,0
62.42243,-118.06743,334.08,0.76,0.77,2025-08-16,2210,N,VIIRS,n,2,276.34,11.37,D,0
62.42964,-118.06534,333.13,0.76,0.77,2025-08-16,2210,N,VIIRS,n,2,266.93,12.32,D,0
62.43056,-118.08083,352.66,0.76,0.77,2025-08-16,2210,N,VIIRS,n,2,275.29,14.73,D,0
62.52966,-117.66543,331.63,0.78,0.78,2025-08-16,2210,N,VIIRS,n,2,278.44,8.2,D,0
62.56273,-117.5026,351.57,0.79,0.78,2025-08-16,2210,N,VIIRS,n,2,282.26,23.46,D,0
62.56372,-117.51781,349.31,0.79,0.78,2025-08-16,2210,N,VIIRS,n,2,278.64,13.84,D,0
64.30118,-120.39288,356.77,0.63,0.72,2025-08-16,2211,N,VIIRS,n,2,275.74,19.53,D,0
64.30853,-120.40539,335.47,0.63,0.72,2025-08-16,2211,N,VIIRS,n,2,265.92,8.73,D,0
